"targets","layer","filename","fld_value","units","name","description","layer_gl","path_in","fld_id_num","fld_id_chr","fld_category","fld_year","fld_val_num","fld_val_chr","file_exists","year_min","year_max","val_min","val_max","val_0to1","flds_unused","flds_missing","rows_duplicated","num_ids_unique","data_na"
" pressure","cc_acid","cc_acid_gl2016.csv","pressure_score","scaled 0-1","Ocean acidification","Ocean acidification pressure scaled using biological thresholds","cc_acid","~/github/ohi-global/eez2016/layers/cc_acid.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.256780613405555,0.256780613405555,TRUE,,,,16,FALSE
" pressure","cc_slr","cc_slr_gl2016.csv","pressure_score","scaled 0-1","Sea level rise","Sea level rise pressure","cc_slr","~/github/ohi-global/eez2016/layers/cc_slr.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.217490766583189,0.217490766583189,TRUE,,,,16,FALSE
" pressure","cc_sst","cc_sst_gl2016.csv","pressure_score","scaled 0-1","Sea surface temperature anomolies","Sea surface temperature anomolies","cc_sst","~/github/ohi-global/eez2016/layers/cc_sst.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.0980726895036852,0.0980726895036852,TRUE,,,,16,FALSE
" pressure","cc_uv","cc_uv_gl2016.csv","pressure_score","scaled 0-1","UV radiation pressure","Modeled UV radiation based on Erythemal UV Irradiance data provided by GES DISC.","cc_uv","~/github/ohi-global/eez2016/layers/cc_uv.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.223837037487149,0.223837037487149,TRUE,,,,16,FALSE
" pressure","fp_art_hb","fp_art_hb_gl2016placeholder.csv","pressure_score","scaled 0-1","High bycatch due to artisanal fishing ","The presence of destructive artisanal blast and poison (cyanide) fishing.","fp_art_hb","~/github/ohi-global/eez2016/layers/fp_art_hb.csv","rgn_id",,,,"pressure_score",,TRUE,,,0,0,TRUE,,,,16,FALSE
" pressure","fp_art_lb","fp_art_lb_gl2016.csv","pressure_score","scaled 0-1","Low bycatch due to artisanal fishing ","Extent of artisanal fishing (including: artisanal, subsistence, and recreational catch)","fp_art_lb","~/github/ohi-global/eez2016/layers/fp_art_lb.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.60531062525666,0.60531062525666,TRUE,,,,16,FALSE
" pressure","fp_com_hb","fp_com_hb_gl2016.csv","pressure_score","scaled 0-1","High bycatch due to commercial fishing ","Modeled destructive commercial fishing practices by 5 gear types and scaled by Net Primary Productivity","fp_com_hb","~/github/ohi-global/eez2016/layers/fp_com_hb.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.398855050797799,0.398855050797799,TRUE,,,,16,FALSE
" pressure","fp_com_lb","fp_com_lb_gl2016.csv","pressure_score","scaled 0-1","Low bycatch due to commercial fishing ","Modeled destructive commercial fishing practices by 2 gear types and scaled by Net Primary Productivity","fp_com_lb","~/github/ohi-global/eez2016/layers/fp_com_lb.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.398855050797799,0.398855050797799,TRUE,,,,16,FALSE
" pressure","fp_targetharvest","fp_targetharvest_gl2016.csv","pressure_score","scaled 0-1","Targeted harvest of cetaceans and marine turtles","Targeted harvest of cetaceans and marine turtles","fp_targetharvest","~/github/ohi-global/eez2016/layers/fp_targetharvest.csv","rgn_id",,,,"pressure_score",,TRUE,,,0,0,TRUE,,,,16,FALSE
" pressure","hd_habitat","hd_habitat_gl2016.csv","resilience score","scaled 0-1","Management and protection of habitat to preserve biodiversity","Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions","hd_habitat","~/github/ohi-global/eez2016/layers/hd_habitat.csv","rgn_id",,,,"resilience.score",,TRUE,,,1,1,TRUE,,,,16,FALSE
" pressure","hd_intertidal","hd_intertidal_gl2016.csv","pressure_score","scaled 0-1","Intertidal habitat destruction","Coastal population density (25 mi from shore)  as a proxy for intertidal habitat destruction","hd_intertidal","~/github/ohi-global/eez2016/layers/hd_intertidal.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.313823467383883,0.313823467383883,TRUE,,,,16,FALSE
" pressure","hd_subtidal_hb","hd_subtidal_hb_gl2016placeholder.csv","score","scaled 0-1","Subtidal hardbottom habitat destruction","High bycatch artisanal fishing practices (blast fishing) as a proxy for subtidal hard bottom habitat destruction","hd_subtidal_hb","~/github/ohi-global/eez2016/layers/hd_subtidal_hb.csv","rgn_id",,,,"score",,TRUE,,,1,1,TRUE,,,,16,FALSE
" pressure","hd_subtidal_sb","hd_subtidal_sb_gl2016.csv","pressure_score","scaled 0-1","Subtidal softbottom habitat destruction","Demersal destructive commercial fishing practices (i.e., trawling) in softbottom habitat as a proxy for soft bottom habitat destruction","hd_subtidal_sb","~/github/ohi-global/eez2016/layers/hd_subtidal_sb.csv","rgn_id",,,,"pressure_score",,TRUE,,,0,0,TRUE,,,,16,FALSE
" pressure","po_chemicals","po_chemicals_gl2016.csv","pressure_score","scaled 0-1","Chemical pollution","Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use","po_chemicals","~/github/ohi-global/eez2016/layers/po_chemicals.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.0851408419272189,0.0851408419272189,TRUE,,,,16,FALSE
