rgn_id,taxa_code,year,tonnes
1,Atlantic salmon_1022,1987,41.0
1,Atlantic salmon_1022,1988,165.0
1,Atlantic salmon_1022,1989,1860.0
1,Atlantic salmon_1022,1990,9478.0
1,Atlantic salmon_1022,1991,14957.0
1,Atlantic salmon_1022,1992,23715.0
1,Atlantic salmon_1022,1993,29180.0
1,Atlantic salmon_1022,1994,34175.0
1,Atlantic salmon_1022,1995,54250.0
1,Atlantic salmon_1022,1996,77327.0
1,Atlantic salmon_1022,1997,96675.0
1,Atlantic salmon_1022,1998,107066.0
1,Atlantic salmon_1022,1999,103242.0
1,Atlantic salmon_1022,2000,166897.0
1,Atlantic salmon_1022,2001,253607.0
1,Atlantic salmon_1022,2002,265205.0
1,Atlantic salmon_1022,2003,279906.0
1,Atlantic salmon_1022,2004,348665.0
1,Atlantic salmon_1022,2005,385086.0
1,Atlantic salmon_1022,2006,375991.0
1,Atlantic salmon_1022,2007,330391.0
1,Atlantic salmon_1022,2008,388048.0
1,Atlantic salmon_1022,2009,230678.0
1,Atlantic salmon_1022,2010,12e4
1,Atlantic salmon_1022,2011,254570.0
1,Atlantic salmon_1022,2012,386607.0
1,Atlantic salmon_1022,2013,470256.0
1,Atlantic salmon_1022,2014,622992.0
1,Chilean flat oyster_1023,1950,30.0
1,Chilean flat oyster_1023,1951,30.0
1,Chilean flat oyster_1023,1952,30.0
1,Chilean flat oyster_1023,1953,40.0
1,Chilean flat oyster_1023,1954,40.0
1,Chilean flat oyster_1023,1955,40.0
1,Chilean flat oyster_1023,1956,40.0
1,Chilean flat oyster_1023,1957,50.0
1,Chilean flat oyster_1023,1958,50.0
1,Chilean flat oyster_1023,1959,50.0
1,Chilean flat oyster_1023,1960,50.0
1,Chilean flat oyster_1023,1961,50.0
1,Chilean flat oyster_1023,1962,60.0
1,Chilean flat oyster_1023,1963,60.0
1,Chilean flat oyster_1023,1964,60.0
1,Chilean flat oyster_1023,1965,70.0
1,Chilean flat oyster_1023,1966,70.0
1,Chilean flat oyster_1023,1967,70.0
1,Chilean flat oyster_1023,1968,80.0
1,Chilean flat oyster_1023,1969,80.0
1,Chilean flat oyster_1023,1970,50.0
1,Chilean flat oyster_1023,1971,50.0
1,Chilean flat oyster_1023,1972,50.0
1,Chilean flat oyster_1023,1973,50.0
1,Chilean flat oyster_1023,1974,30.0
1,Chilean flat oyster_1023,1975,60.0
1,Chilean flat oyster_1023,1976,50.0
1,Chilean flat oyster_1023,1977,60.0
1,Chilean flat oyster_1023,1978,65.0
1,Chilean flat oyster_1023,1979,100.0
1,Chilean flat oyster_1023,1980,140.0
1,Chilean flat oyster_1023,1981,119.0
1,Chilean flat oyster_1023,1982,185.0
1,Chilean flat oyster_1023,1983,12.0
1,Chilean flat oyster_1023,1984,120.0
1,Chilean flat oyster_1023,1985,274.0
1,Chilean flat oyster_1023,1986,254.0
1,Chilean flat oyster_1023,1987,164.0
