rgn_id,year,popsum
1,2000,7452725.22654279
1,2001,7511104.15019055
1,2002,7569483.07383831
1,2003,7627861.99748608
1,2004,7686240.92113384
1,2005,7744619.8447816
1,2006,7816234.08730685
1,2007,7887848.32983211
1,2008,7959462.57235736
1,2009,8031076.81488262
1,2010,8102691.05740788
1,2011,8171001.63786166
1,2012,8239312.21831544
1,2013,8307622.79876922
1,2014,8375933.379223
1,2015,8444243.95967679
1,2016,8502529.60820611
1,2017,8560815.25673544
1,2018,8619100.90526477
1,2019,8677386.55379409
1,2020,8735672.20232342
2,2000,7452725.22654279
2,2001,7511104.15019055
2,2002,7569483.07383831
2,2003,7627861.99748608
2,2004,7686240.92113384
2,2005,7744619.8447816
2,2006,7816234.08730685
2,2007,7887848.32983211
2,2008,7959462.57235736
2,2009,8031076.81488262
2,2010,8102691.05740788
2,2011,8171001.63786166
2,2012,8239312.21831544
2,2013,8307622.79876922
2,2014,8375933.379223
2,2015,8444243.95967679
2,2016,8502529.60820611
2,2017,8560815.25673544
2,2018,8619100.90526477
2,2019,8677386.55379409
2,2020,8735672.20232342
3,2000,7452725.22654279
3,2001,7511104.15019055
3,2002,7569483.07383831
3,2003,7627861.99748608
3,2004,7686240.92113384
3,2005,7744619.8447816
3,2006,7816234.08730685
3,2007,7887848.32983211
3,2008,7959462.57235736
3,2009,8031076.81488262
3,2010,8102691.05740788
3,2011,8171001.63786166
3,2012,8239312.21831544
3,2013,8307622.79876922
3,2014,8375933.379223
3,2015,8444243.95967679
3,2016,8502529.60820611
3,2017,8560815.25673544
3,2018,8619100.90526477
3,2019,8677386.55379409
3,2020,8735672.20232342
4,2000,7452725.22654279
4,2001,7511104.15019055
4,2002,7569483.07383831
4,2003,7627861.99748608
4,2004,7686240.92113384
4,2005,7744619.8447816
4,2006,7816234.08730685
4,2007,7887848.32983211
4,2008,7959462.57235736
4,2009,8031076.81488262
4,2010,8102691.05740788
4,2011,8171001.63786166
4,2012,8239312.21831544
4,2013,8307622.79876922
4,2014,8375933.379223
4,2015,8444243.95967679
4,2016,8502529.60820611
4,2017,8560815.25673544
4,2018,8619100.90526477
4,2019,8677386.55379409
4,2020,8735672.20232342
5,2000,7452725.22654279
5,2001,7511104.15019055
5,2002,7569483.07383831
5,2003,7627861.99748608
5,2004,7686240.92113384
5,2005,7744619.8447816
5,2006,7816234.08730685
5,2007,7887848.32983211
5,2008,7959462.57235736
5,2009,8031076.81488262
5,2010,8102691.05740788
5,2011,8171001.63786166
5,2012,8239312.21831544
5,2013,8307622.79876922
5,2014,8375933.379223
5,2015,8444243.95967679
5,2016,8502529.60820611
5,2017,8560815.25673544
5,2018,8619100.90526477
5,2019,8677386.55379409
5,2020,8735672.20232342
6,2000,7452725.22654279
6,2001,7511104.15019055
6,2002,7569483.07383831
6,2003,7627861.99748608
6,2004,7686240.92113384
6,2005,7744619.8447816
6,2006,7816234.08730685
6,2007,7887848.32983211
6,2008,7959462.57235736
6,2009,8031076.81488262
6,2010,8102691.05740788
6,2011,8171001.63786166
6,2012,8239312.21831544
6,2013,8307622.79876922
6,2014,8375933.379223
6,2015,8444243.95967679
6,2016,8502529.60820611
6,2017,8560815.25673544
6,2018,8619100.90526477
6,2019,8677386.55379409
6,2020,8735672.20232342
7,2000,7452725.22654279
7,2001,7511104.15019055
7,2002,7569483.07383831
7,2003,7627861.99748608
7,2004,7686240.92113384
7,2005,7744619.8447816
7,2006,7816234.08730685
7,2007,7887848.32983211
7,2008,7959462.57235736
7,2009,8031076.81488262
7,2010,8102691.05740788
7,2011,8171001.63786166
7,2012,8239312.21831544
7,2013,8307622.79876922
7,2014,8375933.379223
7,2015,8444243.95967679
7,2016,8502529.60820611
7,2017,8560815.25673544
7,2018,8619100.90526477
7,2019,8677386.55379409
7,2020,8735672.20232342
8,2000,7452725.22654279
8,2001,7511104.15019055
8,2002,7569483.07383831
8,2003,7627861.99748608
8,2004,7686240.92113384
8,2005,7744619.8447816
8,2006,7816234.08730685
8,2007,7887848.32983211
8,2008,7959462.57235736
8,2009,8031076.81488262
8,2010,8102691.05740788
8,2011,8171001.63786166
8,2012,8239312.21831544
8,2013,8307622.79876922
8,2014,8375933.379223
8,2015,8444243.95967679
8,2016,8502529.60820611
8,2017,8560815.25673544
8,2018,8619100.90526477
8,2019,8677386.55379409
8,2020,8735672.20232342
